match_time,camp_type,league_type,my_camp_3matches_gf_avg,my_camp_3matches_ga_avg,my_6matches_gf_avg,my_6matches_ga_avg,my_camp_3matches_pts,my_6matches_pts,op_camp_3matches_gf_avg,op_camp_3matches_ga_avg,op_6matches_gf_avg,op_6matches_ga_avg,op_camp_3matches_pts,op_6matches_pts,my_att_trend,my_def_trend,op_att_trend,op_def_trend,h2h_4matches_gf_avg,h2h_4matches_ga_avg,h2h_4matches_pts,my_rest_period,op_rest_period,score,result_type,both_to_score,1.5_under,1.5_over,2.5_under,2.5_over,3.5_under,3.5_over,4.5_under,4.5_over,5.5_under,5.5_over
2019-01-01 15:00:00,0,1,2.667,1.000,1.667,2.000,9,8,0.333,2.000,0.667,1.333,1,6,0.159,-0.758,-0.493,-0.181,2.75,0.5,12,2.8958333333333335,3.0,4,0,1,0,1,0,1,0,1,0,1,1,0
2019-01-01 15:00:00,1,1,0.333,2.000,0.667,1.333,1,6,2.667,1.000,1.667,2.000,9,8,-0.493,-0.181,0.159,-0.758,0.5,2.75,0,3.0,2.8958333333333335,1,2,1,0,1,0,1,0,1,0,1,1,0
2019-01-02 20:00:00,0,1,1.333,1.667,0.833,2.667,6,6,1.333,1.333,1.667,1.500,4,8,-0.509,-1.094,0.513,-0.205,2.0,1.5,5,3.1458333333333335,4.208333333333333,3,1,1,0,1,0,1,0,1,0,1,0,1
2019-01-02 20:00:00,1,1,1.333,1.333,1.667,1.500,4,8,1.333,1.667,0.833,2.667,6,6,0.513,-0.205,-0.509,-1.094,1.5,2.0,5,4.208333333333333,3.1458333333333335,3,1,1,0,1,0,1,0,1,0,1,0,1
2019-01-01 17:30:00,0,1,1.333,2.000,1.000,1.833,6,7,3.000,2.000,2.833,1.000,6,15,-0.281,0.041,1.229,0.070,0.0,1.0,0,3.1041666666666665,3.1041666666666665,0,2,0,0,1,0,1,1,0,1,0,1,0
2019-01-01 17:30:00,1,1,3.000,2.000,2.833,1.000,6,15,1.333,2.000,1.000,1.833,6,7,1.229,0.070,-0.281,0.041,1.0,0.0,9,3.1041666666666665,3.1041666666666665,3,0,0,0,1,0,1,1,0,1,0,1,0
2019-01-02 19:45:00,0,1,1.333,0.333,1.333,0.833,6,12,1.333,1.667,1.500,2.000,3,6,0.142,0.626,0.020,-0.431,2.25,0.5,12,3.3229166666666665,3.2291666666666665,0,1,0,1,0,1,0,1,0,1,0,1,0
2019-01-02 19:45:00,1,1,1.333,1.667,1.500,2.000,3,6,1.333,0.333,1.333,0.833,6,12,0.020,-0.431,0.142,0.626,0.5,2.25,0,3.2291666666666665,3.3229166666666665,0,1,0,1,0,1,0,1,0,1,0,1,0
2019-01-01 12:30:00,0,1,1.667,2.667,1.833,2.167,2,5,0.667,0.667,0.667,1.000,4,7,0.657,-0.979,-0.465,0.331,2.0,1.5,9,2.8958333333333335,2.8958333333333335,0,2,0,1,0,1,0,1,0,1,0,1,0
2019-01-01 12:30:00,1,1,0.667,0.667,0.667,1.000,4,7,1.667,2.667,1.833,2.167,2,5,-0.465,0.331,0.657,-0.979,1.5,2.0,3,2.8958333333333335,2.8958333333333335,1,0,0,1,0,1,0,1,0,1,0,1,0
2019-01-02 19:45:00,0,1,0.667,2.000,0.500,1.833,0,0,0.333,2.000,1.000,2.000,0,6,-0.616,-0.386,-0.264,0.105,0.5,1.0,3,4.197916666666667,3.2291666666666665,1,2,1,0,1,0,1,1,0,1,0,1,0
2019-01-02 19:45:00,1,1,0.333,2.000,1.000,2.000,0,6,0.667,2.000,0.500,1.833,0,0,-0.264,0.105,-0.616,-0.386,1.0,0.5,6,3.2291666666666665,4.197916666666667,2,0,1,0,1,0,1,1,0,1,0,1,0
2019-01-03 20:00:00,0,1,2.667,1.667,1.833,1.667,6,9,3.000,0.333,3.500,0.500,9,18,0.713,-0.682,2.254,0.519,0.5,1.75,1,4.239583333333333,5.104166666666667,2,0,1,0,1,0,1,1,0,1,0,1,0
2019-01-03 20:00:00,1,1,3.000,0.333,3.500,0.500,9,18,2.667,1.667,1.833,1.667,6,9,2.254,0.519,0.713,-0.682,1.75,0.5,10,5.104166666666667,4.239583333333333,1,2,1,0,1,0,1,1,0,1,0,1,0
2019-01-02 20:00:00,0,1,0.333,1.667,0.667,1.333,1,6,2.667,2.000,3.167,1.500,4,13,-0.433,-0.213,2.091,-0.361,1.75,2.5,4,4.208333333333333,3.1458333333333335,0,2,0,0,1,1,0,1,0,1,0,1,0
