match_time,camp_type,league_type,my_camp_3matches_gf_avg,my_camp_3matches_ga_avg,my_6matches_gf_avg,my_6matches_ga_avg,my_camp_3matches_pts,my_6matches_pts,op_camp_3matches_gf_avg,op_camp_3matches_ga_avg,op_6matches_gf_avg,op_6matches_ga_avg,op_camp_3matches_pts,op_6matches_pts,my_att_trend,my_def_trend,op_att_trend,op_def_trend,h2h_4matches_gf_avg,h2h_4matches_ga_avg,h2h_4matches_pts,my_rest_period,op_rest_period,score,result_type,both_to_score,1.5_under,1.5_over,2.5_under,2.5_over,3.5_under,3.5_over,4.5_under,4.5_over,5.5_under,5.5_over
2014-09-23 17:00:00,0,1,1.333,1.333,1.333,1.833,4,7,2.333,1.333,2.333,1.000,7,13,0.021,-0.633,0.836,0.484,1.0,1.25,5,2.9583333333333335,3.0833333333333335,0,2,0,0,1,0,1,0,1,0,1,1,0
2014-09-23 17:00:00,1,1,2.333,1.333,2.333,1.000,7,13,1.333,1.333,1.333,1.833,4,7,0.836,0.484,0.021,-0.633,1.25,1.0,5,3.0833333333333335,2.9583333333333335,5,0,0,0,1,0,1,0,1,0,1,1,0
2014-09-24 17:00:00,0,1,0.333,2.000,0.667,2.333,1,1,0.667,0.667,1.000,1.000,4,7,0.063,-0.307,0.024,-0.034,0.0,1.0,0,4.9375,3.0833333333333335,2,0,1,0,1,0,1,1,0,1,0,1,0
2014-09-24 17:00:00,1,1,0.667,0.667,1.000,1.000,4,7,0.333,2.000,0.667,2.333,1,1,0.024,-0.034,0.063,-0.307,1.0,0.0,3,3.0833333333333335,4.9375,1,2,1,0,1,0,1,1,0,1,0,1,0
2014-09-24 17:00:00,0,1,0.667,1.333,0.500,1.500,3,6,0.000,1.000,1.000,1.000,1,8,-0.069,0.078,0.323,-0.343,2.5,1.5,3,3.0833333333333335,3.9583333333333335,0,2,0,1,0,1,0,1,0,1,0,1,0
2014-09-24 17:00:00,1,1,0.000,1.000,1.000,1.000,1,8,0.667,1.333,0.500,1.500,3,6,0.323,-0.343,-0.069,0.078,1.5,2.5,3,3.9583333333333335,3.0833333333333335,1,0,0,1,0,1,0,1,0,1,0,1,0
2014-09-24 17:00:00,0,1,1.333,0.667,1.167,1.167,6,7,0.667,1.333,1.000,0.833,3,7,-0.160,-0.344,-0.227,0.062,1.5,1.25,5,2.9166666666666665,3.9583333333333335,4,0,0,0,1,0,1,0,1,1,0,1,0
2014-09-24 17:00:00,1,1,0.667,1.333,1.000,0.833,3,7,1.333,0.667,1.167,1.167,6,7,-0.227,0.062,-0.160,-0.344,1.25,1.5,5,3.9583333333333335,2.9166666666666665,0,2,0,0,1,0,1,0,1,1,0,1,0
2014-09-24 17:00:00,0,1,1.000,0.333,0.833,0.333,6,10,1.000,2.000,1.000,1.500,3,7,0.507,0.523,0.176,-0.317,0.5,1.5,2,3.2083333333333335,3.0833333333333335,0,2,0,1,0,1,0,1,0,1,0,1,0
2014-09-24 17:00:00,1,1,1.000,2.000,1.000,1.500,3,7,1.000,0.333,0.833,0.333,6,10,0.176,-0.317,0.507,0.523,1.5,0.5,8,3.0833333333333335,3.2083333333333335,1,0,0,1,0,1,0,1,0,1,0,1,0
2014-09-25 19:00:00,0,1,1.333,0.333,1.167,1.000,7,13,1.667,1.000,2.000,1.000,6,13,-0.266,-0.214,0.913,-0.578,0.5,0.75,5,4.166666666666667,6.020833333333333,1,1,1,0,1,1,0,1,0,1,0,1,0
2014-09-25 19:00:00,1,1,1.667,1.000,2.000,1.000,6,13,1.333,0.333,1.167,1.000,7,13,0.913,-0.578,-0.266,-0.214,0.75,0.5,5,6.020833333333333,4.166666666666667,1,1,1,0,1,1,0,1,0,1,0,1,0
2014-09-27 12:00:00,0,1,1.000,1.000,1.000,1.167,4,10,0.333,2.000,0.667,1.500,1,7,0.290,0.637,0.198,-0.643,1.75,0.75,9,2.7916666666666665,2.7916666666666665,0,2,0,1,0,1,0,1,0,1,0,1,0
2014-09-27 12:00:00,1,1,0.333,2.000,0.667,1.500,1,7,1.000,1.000,1.000,1.167,4,10,0.198,-0.643,0.290,0.637,0.75,1.75,3,2.7916666666666665,2.7916666666666665,1,0,0,1,0,1,0,1,0,1,0,1,0
2014-09-27 15:00:00,0,1,2.000,1.333,1.500,1.167,7,10,1.000,0.333,1.833,0.333,5,12,-0.255,-0.286,0.347,0.180,0.75,3.25,0,3.8333333333333335,2.8333333333333335,1,1,1,0,1,1,0,1,0,1,0,1,0
