match_time,camp_type,league_type,my_camp_3matches_gf_avg,my_camp_3matches_ga_avg,my_6matches_gf_avg,my_6matches_ga_avg,my_camp_3matches_pts,my_6matches_pts,op_camp_3matches_gf_avg,op_camp_3matches_ga_avg,op_6matches_gf_avg,op_6matches_ga_avg,op_camp_3matches_pts,op_6matches_pts,my_att_trend,my_def_trend,op_att_trend,op_def_trend,h2h_4matches_gf_avg,h2h_4matches_ga_avg,h2h_4matches_pts,my_rest_period,op_rest_period,score,result_type,both_to_score,1.5_under,1.5_over,2.5_under,2.5_over,3.5_under,3.5_over,4.5_under,4.5_over,5.5_under,5.5_over
2016-03-28 01:00:00,0,1,1.333,1.000,1.333,1.500,5,7,1.333,2.000,1.333,1.667,3,7,0.405,0.130,-0.404,-0.624,0,0,0,4.041666666666667,7.010416666666667,1,0,0,1,0,1,0,1,0,1,0,1,0
2016-03-28 01:00:00,1,1,1.333,2.000,1.333,1.667,3,7,1.333,1.000,1.333,1.500,5,7,-0.404,-0.624,0.405,0.130,0,0,0,7.010416666666667,4.041666666666667,0,2,0,1,0,1,0,1,0,1,0,1,0
2016-03-27 23:00:00,0,1,2.000,1.333,1.833,1.167,7,14,0.333,1.000,0.667,1.333,1,5,0.562,-0.003,-0.975,0.056,0,0,0,4.041666666666667,8.041666666666666,1,1,1,0,1,1,0,1,0,1,0,1,0
2016-03-27 23:00:00,1,1,0.333,1.000,0.667,1.333,1,5,2.000,1.333,1.833,1.167,7,14,-0.975,0.056,0.562,-0.003,0,0,0,8.041666666666666,4.041666666666667,1,1,1,0,1,1,0,1,0,1,0,1,0
2016-03-27 23:00:00,0,1,2.000,0.333,1.667,0.500,9,13,1.000,1.333,2.000,1.000,2,13,0.039,0.111,1.311,-0.330,0,0,0,7.114583333333333,7.020833333333333,2,0,1,0,1,0,1,1,0,1,0,1,0
2016-03-27 23:00:00,1,1,1.000,1.333,2.000,1.000,2,13,2.000,0.333,1.667,0.500,9,13,1.311,-0.330,0.039,0.111,0,0,0,7.020833333333333,7.114583333333333,1,2,1,0,1,0,1,1,0,1,0,1,0
2016-03-23 22:00:00,0,1,1.667,1.000,1.667,0.833,7,14,0.000,0.667,0.500,0.667,1,5,0.410,0.066,-0.129,0.311,0,0,0,3.8854166666666665,3.9791666666666665,3,0,1,0,1,0,1,0,1,0,1,1,0
2016-03-23 22:00:00,1,1,0.000,0.667,0.500,0.667,1,5,1.667,1.000,1.667,0.833,7,14,-0.129,0.311,0.410,0.066,0,0,0,3.9791666666666665,3.8854166666666665,2,2,1,0,1,0,1,0,1,0,1,1,0
2016-03-21 22:30:00,0,1,0.667,1.667,0.833,1.500,1,5,1.000,0.667,0.667,0.500,5,8,0.150,-0.124,-0.057,0.007,1.0,1.0,1,9.145833333333334,8.09375,3,2,1,0,1,0,1,0,1,0,1,0,1
2016-03-21 22:30:00,1,1,1.000,0.667,0.667,0.500,5,8,0.667,1.667,0.833,1.500,1,5,-0.057,0.007,0.150,-0.124,1.0,1.0,1,8.09375,9.145833333333334,5,0,1,0,1,0,1,0,1,0,1,0,1
2016-03-21 20:15:00,0,1,0.667,1.000,0.500,1.167,4,5,0.333,1.000,0.833,0.667,1,9,-0.398,-0.154,-0.599,0.528,0,0,0,8.802083333333334,8.885416666666666,1,0,0,1,0,1,0,1,0,1,0,1,0
2016-03-21 20:15:00,1,1,0.333,1.000,0.833,0.667,1,9,0.667,1.000,0.500,1.167,4,5,-0.599,0.528,-0.398,-0.154,0,0,0,8.885416666666666,8.802083333333334,0,2,0,1,0,1,0,1,0,1,0,1,0
2016-03-21 00:45:00,0,1,1.667,1.000,1.500,1.667,6,6,1.333,2.000,1.833,1.500,3,10,0.418,-1.360,0.470,-0.663,0,0,0,7.0,7.1875,1,0,0,1,0,1,0,1,0,1,0,1,0
2016-03-21 00:45:00,1,1,1.333,2.000,1.833,1.500,3,10,1.667,1.000,1.500,1.667,6,6,0.470,-0.663,0.418,-1.360,0,0,0,7.1875,7.0,0,2,0,1,0,1,0,1,0,1,0,1,0
2016-03-20 22:30:00,0,1,2.333,0.333,1.667,0.833,9,11,0.667,1.333,1.167,1.000,2,9,0.975,0.139,0.352,0.123,1.0,4.0,0,7.979166666666667,7.0,3,0,1,0,1,0,1,0,1,0,1,1,0
2016-03-20 22:30:00,1,1,0.667,1.333,1.167,1.000,2,9,2.333,0.333,1.667,0.833,9,11,0.352,0.123,0.975,0.139,4.0,1.0,3,7.0,7.979166666666667,2,2,1,0,1,0,1,0,1,0,1,1,0
2016-03-20 22:00:00,0,1,1.667,0.667,1.333,1.000,7,10,1.333,1.333,0.833,0.833,3,6,0.286,-0.158,0.196,-0.090,0.0,0.0,1,14,8.0,2,0,0,0,1,1,0,1,0,1,0,1,0
2016-03-20 22:00:00,1,1,1.333,1.333,0.833,0.833,3,6,1.667,0.667,1.333,1.000,7,10,0.196,-0.090,0.286,-0.158,0.0,0.0,1,8.0,14.0,0,2,0,0,1,1,0,1,0,1,0,1,0
2016-03-20 20:15:00,0,1,1.667,0.667,1.667,0.667,7,12,2.000,0.667,2.000,0.500,6,15,0.625,0.087,0.444,0.330,0,0,0,7.927083333333333,14,1,1,1,0,1,1,0,1,0,1,0,1,0
2016-03-20 20:15:00,1,1,2.000,0.667,2.000,0.500,6,15,1.667,0.667,1.667,0.667,7,12,0.444,0.330,0.625,0.087,0,0,0,14.0,7.927083333333333,1,1,1,0,1,1,0,1,0,1,0,1,0
2016-03-19 22:30:00,0,1,1.667,0.667,0.833,0.667,7,8,0.667,1.667,1.167,1.667,1,5,-0.455,0.249,0.215,-0.173,0,0,0,6.09375,7.145833333333333,0,2,0,1,0,1,0,1,0,1,0,1,0
2016-03-19 22:30:00,1,1,0.667,1.667,1.167,1.667,1,5,1.667,0.667,0.833,0.667,7,8,0.215,-0.173,-0.455,0.249,0,0,0,7.145833333333333,6.09375,1,0,0,1,0,1,0,1,0,1,0,1,0
2016-03-19 22:00:00,0,1,1.333,1.000,1.167,1.667,5,7,1.333,1.000,1.333,1.167,4,8,0.263,-0.823,-0.456,-0.390,0.0,0.0,1,6.072916666666667,6.875,1,0,0,1,0,1,0,1,0,1,0,1,0
2016-03-19 22:00:00,1,1,1.333,1.000,1.333,1.167,4,8,1.333,1.000,1.167,1.667,5,7,-0.456,-0.390,0.263,-0.823,0.0,0.0,1,6.875,6.072916666666667,0,2,0,1,0,1,0,1,0,1,0,1,0
