match_time,camp_type,league_type,my_camp_3matches_gf_avg,my_camp_3matches_ga_avg,my_6matches_gf_avg,my_6matches_ga_avg,my_camp_3matches_pts,my_6matches_pts,op_camp_3matches_gf_avg,op_camp_3matches_ga_avg,op_6matches_gf_avg,op_6matches_ga_avg,op_camp_3matches_pts,op_6matches_pts,my_att_trend,my_def_trend,op_att_trend,op_def_trend,h2h_4matches_gf_avg,h2h_4matches_ga_avg,h2h_4matches_pts,my_rest_period,op_rest_period,score,result_type,both_to_score,1.5_under,1.5_over,2.5_under,2.5_over,3.5_under,3.5_over,4.5_under,4.5_over,5.5_under,5.5_over
2015-02-01 13:00:00,0,1,2.333,1.667,1.833,1.667,4,7,0.667,0.333,1.000,0.333,5,11,0.855,-0.025,-0.260,0.143,0.75,2.5,0,6.875,6.708333333333333,1,0,0,1,0,1,0,1,0,1,0,1,0
2015-02-01 13:00:00,1,1,0.667,0.333,1.000,0.333,5,11,2.333,1.667,1.833,1.667,4,7,-0.260,0.143,0.855,-0.025,2.5,0.75,12,6.708333333333333,6.875,0,2,0,1,0,1,0,1,0,1,0,1,0
2015-02-01 16:00:00,0,1,1.333,3.000,0.833,1.833,3,5,1.667,1.667,1.833,1.167,4,13,-0.389,-0.403,0.101,0.144,2.3333333333333335,1.0,6,7.875,7.875,1,1,1,0,1,1,0,1,0,1,0,1,0
2015-02-01 16:00:00,1,1,1.667,1.667,1.833,1.167,4,13,1.333,3.000,0.833,1.833,3,5,0.101,0.144,-0.389,-0.403,1.0,2.3333333333333335,3,7.875,7.875,1,1,1,0,1,1,0,1,0,1,0,1,0
2015-02-01 20:00:00,0,1,0.667,0.000,1.000,0.000,7,16,3.333,0.667,3.000,0.333,9,18,-0.526,0.000,1.777,0.752,1.75,1.5,7,8.166666666666666,7.291666666666667,0,1,0,1,0,1,0,1,0,1,0,1,0
2015-02-01 20:00:00,1,1,3.333,0.667,3.000,0.333,9,18,0.667,0.000,1.000,0.000,7,16,1.777,0.752,-0.526,0.000,1.5,1.75,4,7.291666666666667,8.166666666666666,0,1,0,1,0,1,0,1,0,1,0,1,0
2015-02-06 19:30:00,0,1,1.333,0.333,0.833,0.500,6,8,1.000,1.667,1.000,1.333,2,6,-0.104,0.098,-0.356,0.713,1.6666666666666667,1.0,6,5.270833333333333,6.020833333333333,3,1,1,0,1,0,1,0,1,0,1,0,1
2015-02-06 19:30:00,1,1,1.000,1.667,1.000,1.333,2,6,1.333,0.333,0.833,0.500,6,8,-0.356,0.713,-0.104,0.098,1.0,1.6666666666666667,3,6.020833333333333,5.270833333333333,3,1,1,0,1,0,1,0,1,0,1,0,1
2015-02-07 15:00:00,0,1,0.667,2.333,0.500,1.833,1,2,0.667,1.667,1.167,1.167,0,9,-0.202,-0.548,0.510,-0.117,1.0,1.25,7,7.8125,6.979166666666667,1,1,1,0,1,1,0,1,0,1,0,1,0
2015-02-07 15:00:00,1,1,0.667,1.667,1.167,1.167,0,9,0.667,2.333,0.500,1.833,1,2,0.510,-0.117,-0.202,-0.548,1.25,1.0,4,6.979166666666667,7.8125,1,1,1,0,1,1,0,1,0,1,0,1,0
2015-02-07 19:00:00,0,1,2.000,0.667,1.500,0.833,7,10,0.333,1.667,0.500,1.500,1,2,-0.039,-0.235,-0.006,0.299,2.0,0.75,9,7.0,7.0,2,0,0,0,1,1,0,1,0,1,0,1,0
