match_time,camp_type,league_type,my_camp_3matches_gf_avg,my_camp_3matches_ga_avg,my_6matches_gf_avg,my_6matches_ga_avg,my_camp_3matches_pts,my_6matches_pts,op_camp_3matches_gf_avg,op_camp_3matches_ga_avg,op_6matches_gf_avg,op_6matches_ga_avg,op_camp_3matches_pts,op_6matches_pts,my_att_trend,my_def_trend,op_att_trend,op_def_trend,h2h_4matches_gf_avg,h2h_4matches_ga_avg,h2h_4matches_pts,my_rest_period,op_rest_period,score,result_type,both_to_score,1.5_under,1.5_over,2.5_under,2.5_over,3.5_under,3.5_over,4.5_under,4.5_over,5.5_under,5.5_over
2019-12-01 17:00:00,0,1,0.667,0.333,0.500,1.333,5,6,0.667,1.667,1.500,1.333,1,8,-0.210,-0.563,0.320,-0.344,1.5,1.25,5,7.0,7.0,1,2,1,0,1,0,1,0,1,0,1,0,1
2019-12-01 17:00:00,1,1,0.667,1.667,1.500,1.333,1,8,0.667,0.333,0.500,1.333,5,6,0.320,-0.344,-0.210,-0.563,1.25,1.5,5,7.0,7.0,5,0,1,0,1,0,1,0,1,0,1,0,1
2019-12-01 17:00:00,0,1,1.667,1.000,1.500,1.500,7,9,0.333,1.667,1.167,1.500,1,8,0.042,-0.078,-0.029,-0.305,2.0,1.0,9,7.0,7.0,4,0,1,0,1,0,1,0,1,0,1,1,0
2019-12-01 17:00:00,1,1,0.333,1.667,1.167,1.500,1,8,1.667,1.000,1.500,1.500,7,9,-0.029,-0.305,0.042,-0.078,1.0,2.0,3,7.0,7.0,1,2,1,0,1,0,1,0,1,0,1,1,0
2019-12-01 17:00:00,0,1,3.333,1.333,1.667,2.333,7,7,1.000,2.333,2.000,1.833,2,7,0.906,0.248,0.879,-0.891,3.0,2.0,9,7.0,7.0,1,2,1,0,1,0,1,1,0,1,0,1,0
2019-12-01 17:00:00,1,1,1.000,2.333,2.000,1.833,2,7,3.333,1.333,1.667,2.333,7,7,0.879,-0.891,0.906,0.248,2.0,3.0,3,7.0,7.0,2,0,1,0,1,0,1,1,0,1,0,1,0
2019-12-01 17:00:00,0,1,0.333,1.000,0.500,1.500,2,3,0.667,1.333,1.167,1.333,4,9,-0.175,-0.571,-0.579,-0.465,1.25,2.0,2,7.0,7.0,0,1,0,1,0,1,0,1,0,1,0,1,0
2019-12-01 17:00:00,1,1,0.667,1.333,1.167,1.333,4,9,0.333,1.000,0.500,1.500,2,3,-0.579,-0.465,-0.175,-0.571,2.0,1.25,8,7.0,7.0,0,1,0,1,0,1,0,1,0,1,0,1,0
2019-12-01 17:00:00,0,1,1.333,0.667,1.333,1.500,5,6,0.333,0.333,0.667,1.167,3,6,0.245,-0.271,-0.369,-0.034,0.0,2.0,0,7.0,7.0,1,0,0,1,0,1,0,1,0,1,0,1,0
2019-12-01 17:00:00,1,1,0.333,0.333,0.667,1.167,3,6,1.333,0.667,1.333,1.500,5,6,-0.369,-0.034,0.245,-0.271,2.0,0.0,3,7.0,7.0,0,2,0,1,0,1,0,1,0,1,0,1,0
2019-12-01 17:00:00,0,1,3.000,0.333,2.333,1.000,9,13,1.000,1.333,1.333,1.000,2,7,1.359,-0.006,0.182,-0.113,1.75,1.75,6,7.0,7.0,4,0,1,0,1,0,1,0,1,0,1,0,1
2019-12-01 17:00:00,1,1,1.000,1.333,1.333,1.000,2,7,3.000,0.333,2.333,1.000,9,13,0.182,-0.113,1.359,-0.006,1.75,1.75,6,7.0,7.0,2,2,1,0,1,0,1,0,1,0,1,0,1
2019-12-01 17:00:00,0,1,2.000,1.000,2.333,2.000,7,9,1.333,2.667,1.500,2.167,1,6,1.372,-0.238,0.750,-0.956,2.3333333333333335,1.3333333333333333,7,7.0,7.0,3,0,1,0,1,0,1,0,1,0,1,1,0
2019-12-01 17:00:00,1,1,1.333,2.667,1.500,2.167,1,6,2.000,1.000,2.333,2.000,7,9,0.750,-0.956,1.372,-0.238,1.3333333333333333,2.3333333333333335,1,7.0,7.0,2,2,1,0,1,0,1,0,1,0,1,1,0
