match_time,camp_type,league_type,my_camp_3matches_gf_avg,my_camp_3matches_ga_avg,my_6matches_gf_avg,my_6matches_ga_avg,my_camp_3matches_pts,my_6matches_pts,op_camp_3matches_gf_avg,op_camp_3matches_ga_avg,op_6matches_gf_avg,op_6matches_ga_avg,op_camp_3matches_pts,op_6matches_pts,my_att_trend,my_def_trend,op_att_trend,op_def_trend,h2h_4matches_gf_avg,h2h_4matches_ga_avg,h2h_4matches_pts,my_rest_period,op_rest_period,score,result_type,both_to_score,1.5_under,1.5_over,2.5_under,2.5_over,3.5_under,3.5_over,4.5_under,4.5_over,5.5_under,5.5_over
2012-01-14 20:00:00,0,1,1.667,1.667,1.667,1.667,4,8,1.000,2.000,1.167,2.000,0,4,0.340,-0.487,0.132,-0.828,1.0,4.0,0,14,14,2,0,1,0,1,0,1,1,0,1,0,1,0
2012-01-14 20:00:00,1,1,1.000,2.000,1.167,2.000,0,4,1.667,1.667,1.667,1.667,4,8,0.132,-0.828,0.340,-0.487,4.0,1.0,3,14,14,1,2,1,0,1,0,1,1,0,1,0,1,0
2012-01-14 20:00:00,0,1,1.667,0.000,0.833,0.500,9,10,0.333,2.000,0.833,1.167,0,9,-0.002,0.664,-0.644,0.250,1.6666666666666667,1.3333333333333333,5,14,14,2,0,1,0,1,0,1,1,0,1,0,1,0
2012-01-14 20:00:00,1,1,0.333,2.000,0.833,1.167,0,9,1.667,0.000,0.833,0.500,9,10,-0.644,0.250,-0.002,0.664,1.3333333333333333,1.6666666666666667,2,14,14,1,2,1,0,1,0,1,1,0,1,0,1,0
2012-01-14 20:00:00,0,1,1.667,0.667,1.000,0.833,7,9,1.667,2.333,1.500,1.500,1,7,-0.409,0.069,0.654,-0.301,0.3333333333333333,0.3333333333333333,3,14,14,1,0,0,1,0,1,0,1,0,1,0,1,0
2012-01-14 20:00:00,1,1,1.667,2.333,1.500,1.500,1,7,1.667,0.667,1.000,0.833,7,9,0.654,-0.301,-0.409,0.069,0.3333333333333333,0.3333333333333333,3,14,14,0,2,0,1,0,1,0,1,0,1,0,1,0
2012-01-14 20:00:00,0,1,1.667,1.333,0.667,1.667,3,2,0.667,1.333,1.167,1.167,3,10,-0.618,-0.445,-0.261,0.069,1.3333333333333333,1.3333333333333333,4,14,14,0,2,0,0,1,1,0,1,0,1,0,1,0
2012-01-14 20:00:00,1,1,0.667,1.333,1.167,1.167,3,10,1.667,1.333,0.667,1.667,3,2,-0.261,0.069,-0.618,-0.445,1.3333333333333333,1.3333333333333333,4,14,14,2,0,0,0,1,1,0,1,0,1,0,1,0
2012-01-14 20:00:00,0,1,1.000,0.667,1.167,1.167,4,8,1.333,2.333,2.000,1.833,0,9,-0.403,-0.508,1.023,-0.808,2.6666666666666665,0.3333333333333333,9,14,14,3,0,1,0,1,0,1,0,1,1,0,1,0
2012-01-14 20:00:00,1,1,1.333,2.333,2.000,1.833,0,9,1.000,0.667,1.167,1.167,4,8,1.023,-0.808,-0.403,-0.508,0.3333333333333333,2.6666666666666665,0,14,14,1,2,1,0,1,0,1,0,1,1,0,1,0
