match_time,camp_type,league_type,my_camp_3matches_gf_avg,my_camp_3matches_ga_avg,my_6matches_gf_avg,my_6matches_ga_avg,my_camp_3matches_pts,my_6matches_pts,op_camp_3matches_gf_avg,op_camp_3matches_ga_avg,op_6matches_gf_avg,op_6matches_ga_avg,op_camp_3matches_pts,op_6matches_pts,my_att_trend,my_def_trend,op_att_trend,op_def_trend,h2h_4matches_gf_avg,h2h_4matches_ga_avg,h2h_4matches_pts,my_rest_period,op_rest_period,score,result_type,both_to_score,1.5_under,1.5_over,2.5_under,2.5_over,3.5_under,3.5_over,4.5_under,4.5_over,5.5_under,5.5_over
2016-06-26 16:00:00,0,1,1.333,1.667,1.667,1.333,2,8,1.000,1.000,1.667,1.333,4,10,0.259,0.032,0.639,-0.513,0,0,0,6.958333333333333,6.020833333333333,1,2,1,0,1,0,1,0,1,1,0,1,0
2016-06-26 16:00:00,1,1,1.000,1.000,1.667,1.333,4,10,1.333,1.667,1.667,1.333,2,8,0.639,-0.513,0.259,0.032,0,0,0,6.020833333333333,6.958333333333333,3,0,1,0,1,0,1,0,1,1,0,1,0
2016-06-26 15:00:00,0,1,0.667,1.667,0.667,1.333,3,6,1.000,3.000,1.167,1.833,0,6,-0.666,0.054,-0.036,-0.796,0.5,1.0,5,5.958333333333333,6.979166666666667,0,1,0,1,0,1,0,1,0,1,0,1,0
2016-06-26 15:00:00,1,1,1.000,3.000,1.167,1.833,0,6,0.667,1.667,0.667,1.333,3,6,-0.036,-0.796,-0.666,0.054,1.0,0.5,5,6.979166666666667,5.958333333333333,0,1,0,1,0,1,0,1,0,1,0,1,0
2016-06-25 18:00:00,0,1,4.000,0.000,2.500,1.000,9,12,0.667,1.000,0.833,1.167,3,6,1.822,-0.321,-0.375,0.459,3.0,0.0,6,6.041666666666667,6.125,1,0,0,1,0,1,0,1,0,1,0,1,0
2016-06-25 18:00:00,1,1,0.667,1.000,0.833,1.167,3,6,4.000,0.000,2.500,1.000,9,12,-0.375,0.459,1.822,-0.321,0.0,3.0,0,6.125,6.041666666666667,0,2,0,1,0,1,0,1,0,1,0,1,0
2016-06-25 16:00:00,0,1,1.000,0.667,1.333,1.333,6,10,1.333,0.667,2.167,0.500,6,15,-0.159,0.278,0.507,0.458,0.75,2.5,1,5.020833333333333,4.979166666666667,1,1,1,0,1,1,0,1,0,1,0,1,0
2016-06-25 16:00:00,1,1,1.333,0.667,2.167,0.500,6,15,1.000,0.667,1.333,1.333,6,10,0.507,0.458,-0.159,0.278,2.5,0.75,10,4.979166666666667,5.020833333333333,1,1,1,0,1,1,0,1,0,1,0,1,0
2016-06-25 15:30:00,0,1,1.333,1.333,1.000,1.667,3,4,2.333,2.000,1.500,1.167,6,12,-0.413,0.217,0.301,0.783,0,0,0,4.958333333333333,4.979166666666667,3,0,1,0,1,0,1,0,1,1,0,1,0
2016-06-25 15:30:00,1,1,2.333,2.000,1.500,1.167,6,12,1.333,1.333,1.000,1.667,3,4,0.301,0.783,-0.413,0.217,0,0,0,4.979166666666667,4.958333333333333,1,2,1,0,1,0,1,0,1,1,0,1,0
2016-06-20 16:30:00,0,1,2.000,1.000,1.667,0.833,6,12,1.000,1.000,1.167,1.167,4,7,0.778,0.527,-0.165,-0.362,0,0,0,3.9375,4.041666666666667,3,0,0,0,1,0,1,1,0,1,0,1,0
2016-06-20 16:30:00,1,1,1.000,1.000,1.167,1.167,4,7,2.000,1.000,1.667,0.833,6,12,-0.165,-0.362,0.778,0.527,0,0,0,4.041666666666667,3.9375,0,2,0,0,1,0,1,1,0,1,0,1,0
2016-06-20 16:00:00,0,1,1.000,0.333,1.667,1.167,7,13,0.667,1.333,0.500,1.500,1,3,0.412,-0.050,-0.169,-0.180,1.5,0.25,10,5.041666666666667,3.9166666666666665,0,2,0,1,0,1,0,1,0,1,0,1,0
2016-06-20 16:00:00,1,1,0.667,1.333,0.500,1.500,1,3,1.000,0.333,1.667,1.167,7,13,-0.169,-0.180,0.412,-0.050,0.25,1.5,1,3.9166666666666665,5.041666666666667,1,0,0,1,0,1,0,1,0,1,0,1,0
2016-06-20 15:30:00,0,1,1.000,1.667,1.000,1.333,3,7,1.000,0.667,1.833,1.000,5,13,0.037,-0.047,-0.633,0.474,1.0,1.5,1,4.0,5.0,4,0,1,0,1,0,1,0,1,0,1,0,1
2016-06-20 15:30:00,1,1,1.000,0.667,1.833,1.000,5,13,1.000,1.667,1.000,1.333,3,7,-0.633,0.474,0.037,-0.047,1.5,1.0,4,5.0,4.0,2,2,1,0,1,0,1,0,1,0,1,0,1
2016-06-19 17:00:00,0,1,2.000,1.000,1.500,1.000,5,9,1.333,1.667,2.667,0.833,3,12,0.500,-0.273,1.336,-0.086,0.75,1.0,3,4.0625,3.9583333333333335,1,2,1,0,1,0,1,1,0,1,0,1,0
